Time: 263 - [Conveyor towards Queue 1] GOT Part 33
Time: 268 - [Conveyor towards Queue 2] PUT Part 32 in the Queue 2
Time: 272 - [Conveyor towards Queue 1] PUT Part 33 in the Queue 1
Time: 273 - [Machine 1] got Part 33 from Queue 1 (capacity= 0)
Time: 274 - [Conveyor towards Queue 5] PUT Part 17 in the Queue 5
! Using 'alternated' policy to allocate Part 31 to Queue 4
Time: 275 - [Conveyor towards Queue 4] GOT Part 31
Time: 275 - [Machine 2] got Part 32 from Queue 2 (capacity= 0)
Time: 275 - [Machine 5] got Part 17 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 5
Time: 279 - [Conveyor towards Queue 5] GOT Part 29
! Using 'alternated' policy to allocate Part 33 to Queue 2
Time: 284 - [Conveyor towards Queue 2] GOT Part 33
! Using 'alternated' policy to allocate Part 17 to Queue 1
Time: 285 - [Terminator] xxx Part 17 terminated xxx
Time: 285 - [Terminator] Part 34 replaced
Time: 285 - [Conveyor towards Queue 1] GOT Part 34
Time: 290 - [Conveyor towards Queue 5] PUT Part 29 in the Queue 5
Time: 291 - [Machine 5] got Part 29 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 32 to Queue 3
Time: 292 - [Conveyor towards Queue 3] GOT Part 32
Time: 294 - [Conveyor towards Queue 1] PUT Part 34 in the Queue 1
Time: 295 - [Machine 1] got Part 34 from Queue 1 (capacity= 0)
Time: 295 - [Conveyor towards Queue 2] PUT Part 33 in the Queue 2
Time: 295 - [Conveyor towards Queue 4] PUT Part 31 in the Queue 4
Time: 296 - [Machine 2] got Part 33 from Queue 2 (capacity= 0)
Time: 296 - [Machine 4] got Part 31 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 1
Time: 301 - [Terminator] xxx Part 29 terminated xxx
Time: 301 - [Terminator] Part 35 replaced
Time: 301 - [Conveyor towards Queue 1] GOT Part 35
! Using 'alternated' policy to allocate Part 34 to Queue 2
Time: 306 - [Conveyor towards Queue 2] GOT Part 34
Time: 310 - [Conveyor towards Queue 1] PUT Part 35 in the Queue 1
Time: 311 - [Machine 1] got Part 35 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 33 to Queue 4
Time: 313 - [Conveyor towards Queue 4] GOT Part 33
Time: 315 - [Conveyor towards Queue 3] PUT Part 32 in the Queue 3
Time: 317 - [Conveyor towards Queue 2] PUT Part 34 in the Queue 2
Time: 318 - [Machine 2] got Part 34 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 35 to Queue 2
Time: 322 - [Conveyor towards Queue 2] GOT Part 35
! Using 'alternated' policy to allocate Part 19 to Queue 5
Time: 323 - [Conveyor towards Queue 5] GOT Part 19
Time: 323 - [Machine 3] got Part 20 from Queue 3 (capacity= 6)
Time: 333 - [Conveyor towards Queue 2] PUT Part 35 in the Queue 2
Time: 333 - [Conveyor towards Queue 4] PUT Part 33 in the Queue 4
! Using 'alternated' policy to allocate Part 31 to Queue 5
Time: 334 - [Conveyor towards Queue 5] GOT Part 31
Time: 334 - [Machine 4] got Part 33 from Queue 4 (capacity= 0)
Time: 334 - [Conveyor towards Queue 5] PUT Part 19 in the Queue 5
! Using 'alternated' policy to allocate Part 34 to Queue 3
Time: 335 - [Conveyor towards Queue 3] GOT Part 34
Time: 335 - [Machine 2] got Part 35 from Queue 2 (capacity= 0)
Time: 335 - [Machine 5] got Part 19 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 19 to Queue 1
Time: 345 - [Terminator] xxx Part 19 terminated xxx
Time: 345 - [Terminator] Part 36 replaced
Time: 345 - [Conveyor towards Queue 1] GOT Part 36
Time: 345 - [Conveyor towards Queue 5] PUT Part 31 in the Queue 5
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 2', 'Started', 'Part 18', 'Queue 2', None, None)
parts_branch_queue_vect = [('Part 23', None), ('Part 13', None), ('Part 25', None), ('Part 15', None), ('Part 19', None), ('Part 17', None), ('Part 21', None), ('Part 18', None), ('Part 24', None), ('Part 20', None), ('Part 11', None), ('Part 22', None)]
====================================== Running Scenario for Part 24 | Path 2 ======================================
--- Showing Path for Part 24 ---
|-- Conveyor towards Queue 4
---
### ============ Simulation Started ============ ###
Time: 0 - [Machine 1] got Part 25 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 2
Time: 11 - [Conveyor towards Queue 2] GOT Part 25
! Using 'alternated' policy to allocate Part 22 to Queue 4
Time: 13 - [Conveyor towards Queue 4] GOT Part 22
Time: 13 - [Machine 2] got Part 23 from Queue 2 (capacity= 1)
! Using 'alternated' policy to allocate Part 11 to Queue 5
Time: 17 - [Conveyor towards Queue 5] GOT Part 11
Time: 17 - [Machine 3] got Part 13 from Queue 3 (capacity= 4)
! Using 'alternated' policy to allocate Part 18 to Queue 5
Time: 22 - [Conveyor towards Queue 5] GOT Part 18
Time: 22 - [Machine 4] got Part 20 from Queue 4 (capacity= 0)
Time: 22 - [Conveyor towards Queue 2] PUT Part 25 in the Queue 2
Time: 28 - [Conveyor towards Queue 5] PUT Part 11 in the Queue 5
Time: 29 - [Machine 5] got Part 11 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 23 to Queue 3
Time: 30 - [Conveyor towards Queue 3] GOT Part 23
Time: 30 - [Machine 2] got Part 24 from Queue 2 (capacity= 1)
Time: 33 - [Conveyor towards Queue 4] PUT Part 22 in the Queue 4
Time: 33 - [Conveyor towards Queue 5] PUT Part 18 in the Queue 5
! Using 'alternated' policy to allocate Part 11 to Queue 1
Time: 39 - [Terminator] xxx Part 11 terminated xxx
Time: 39 - [Terminator] Part 26 replaced
Time: 39 - [Conveyor towards Queue 1] GOT Part 26
Time: 39 - [Machine 5] got Part 18 from Queue 5 (capacity= 0)
Time: 47 - [Conveyor towards Queue 4] GOT Part 24
Time: 47 - [Machine 2] got Part 25 from Queue 2 (capacity= 0)
Time: 48 - [Conveyor towards Queue 1] PUT Part 26 in the Queue 1
! Using 'alternated' policy to allocate Part 18 to Queue 1
Time: 49 - [Terminator] xxx Part 18 terminated xxx
Time: 49 - [Terminator] Part 27 replaced
Time: 49 - [Conveyor towards Queue 1] GOT Part 27
Time: 49 - [Machine 1] got Part 26 from Queue 1 (capacity= 0)
Time: 53 - [Conveyor towards Queue 3] PUT Part 23 in the Queue 3
Time: 58 - [Conveyor towards Queue 1] PUT Part 27 in the Queue 1
! Using 'alternated' policy to allocate Part 20 to Queue 5
Time: 60 - [Conveyor towards Queue 5] GOT Part 20
Time: 60 - [Machine 4] got Part 22 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 26 to Queue 2
Time: 60 - [Conveyor towards Queue 2] GOT Part 26
Time: 60 - [Machine 1] got Part 27 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 4
Time: 64 - [Conveyor towards Queue 4] GOT Part 25
Time: 67 - [Conveyor towards Queue 4] PUT Part 24 in the Queue 4
! Using 'alternated' policy to allocate Part 27 to Queue 2
Time: 71 - [Conveyor towards Queue 2] GOT Part 27
Time: 71 - [Conveyor towards Queue 2] PUT Part 26 in the Queue 2
Time: 71 - [Conveyor towards Queue 5] PUT Part 20 in the Queue 5
Time: 72 - [Machine 2] got Part 26 from Queue 2 (capacity= 0)
Time: 72 - [Machine 5] got Part 20 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 13 to Queue 5
Time: 77 - [Conveyor towards Queue 5] GOT Part 13
Time: 77 - [Machine 3] got Part 15 from Queue 3 (capacity= 4)
! Using 'alternated' policy to allocate Part 20 to Queue 1
Time: 82 - [Terminator] xxx Part 20 terminated xxx
Time: 82 - [Terminator] Part 28 replaced
Time: 82 - [Conveyor towards Queue 1] GOT Part 28
Time: 82 - [Conveyor towards Queue 2] PUT Part 27 in the Queue 2
Time: 84 - [Conveyor towards Queue 4] PUT Part 25 in the Queue 4
Time: 88 - [Conveyor towards Queue 5] PUT Part 13 in the Queue 5
! Using 'alternated' policy to allocate Part 26 to Queue 3
Time: 89 - [Conveyor towards Queue 3] GOT Part 26
Time: 89 - [Machine 2] got Part 27 from Queue 2 (capacity= 0)
Time: 89 - [Machine 5] got Part 13 from Queue 5 (capacity= 0)
Time: 91 - [Conveyor towards Queue 1] PUT Part 28 in the Queue 1
Time: 92 - [Machine 1] got Part 28 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 22 to Queue 5
Time: 98 - [Conveyor towards Queue 5] GOT Part 22
Time: 98 - [Machine 4] got Part 24 from Queue 4 (capacity= 1)
! Using 'alternated' policy to allocate Part 13 to Queue 1
Time: 99 - [Terminator] xxx Part 13 terminated xxx
Time: 99 - [Terminator] Part 29 replaced
Time: 99 - [Conveyor towards Queue 1] GOT Part 29
! Using 'alternated' policy to allocate Part 28 to Queue 2
Time: 103 - [Conveyor towards Queue 2] GOT Part 28
! Using 'alternated' policy to allocate Part 27 to Queue 4
Time: 106 - [Conveyor towards Queue 4] GOT Part 27
Time: 108 - [Conveyor towards Queue 1] PUT Part 29 in the Queue 1
Time: 109 - [Machine 1] got Part 29 from Queue 1 (capacity= 0)
Time: 109 - [Conveyor towards Queue 5] PUT Part 22 in the Queue 5
Time: 110 - [Machine 5] got Part 22 from Queue 5 (capacity= 0)
Time: 112 - [Conveyor towards Queue 3] PUT Part 26 in the Queue 3
Time: 114 - [Conveyor towards Queue 2] PUT Part 28 in the Queue 2
Time: 115 - [Machine 2] got Part 28 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 29 to Queue 2
Time: 120 - [Conveyor towards Queue 2] GOT Part 29
! Using 'alternated' policy to allocate Part 22 to Queue 1
Time: 120 - [Terminator] xxx Part 22 terminated xxx
Time: 120 - [Terminator] Part 30 replaced
Time: 120 - [Conveyor towards Queue 1] GOT Part 30
Time: 126 - [Conveyor towards Queue 4] PUT Part 27 in the Queue 4
Time: 129 - [Conveyor towards Queue 1] PUT Part 30 in the Queue 1
Time: 130 - [Machine 1] got Part 30 from Queue 1 (capacity= 0)
Time: 131 - [Conveyor towards Queue 2] PUT Part 29 in the Queue 2
! Using 'alternated' policy to allocate Part 28 to Queue 3
Time: 132 - [Conveyor towards Queue 3] GOT Part 28
Time: 132 - [Machine 2] got Part 29 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 24 to Queue 5
Time: 136 - [Conveyor towards Queue 5] GOT Part 24
Time: 136 - [Machine 4] got Part 25 from Queue 4 (capacity= 1)
! Using 'alternated' policy to allocate Part 15 to Queue 5
Time: 137 - [Conveyor towards Queue 5] GOT Part 15
Time: 137 - [Machine 3] got Part 17 from Queue 3 (capacity= 4)
! Using 'alternated' policy to allocate Part 30 to Queue 2
Time: 141 - [Conveyor towards Queue 2] GOT Part 30
Time: 147 - [Conveyor towards Queue 5] PUT Part 24 in the Queue 5
Time: 148 - [Machine 5] got Part 24 from Queue 5 (capacity= 0)
Time: 148 - [Conveyor towards Queue 5] PUT Part 15 in the Queue 5
! Using 'alternated' policy to allocate Part 29 to Queue 4
Time: 149 - [Conveyor towards Queue 4] GOT Part 29
Time: 152 - [Conveyor towards Queue 2] PUT Part 30 in the Queue 2
Time: 153 - [Machine 2] got Part 30 from Queue 2 (capacity= 0)
Time: 155 - [Conveyor towards Queue 3] PUT Part 28 in the Queue 3
! Using 'alternated' policy to allocate Part 24 to Queue 1
Time: 158 - [Terminator] xxx Part 24 terminated xxx
Time: 158 - [Terminator] Part 31 replaced
Time: 158 - [Conveyor towards Queue 1] GOT Part 31
Time: 158 - [Machine 5] got Part 15 from Queue 5 (capacity= 0)
=== Reading all the events from table: digital_log ===
(1, 0, 'Machine 1', 'Started', 'Part 25', 'Queue 1', None, None)
(2, 11, 'Machine 1', 'Finished', 'Part 25', 'Queue 2', None, None)
(3, 13, 'Machine 2', 'Finished', 'Part 22', 'Queue 4', None, None)
(4, 13, 'Machine 2', 'Started', 'Part 23', 'Queue 2', None, None)
(5, 17, 'Machine 3', 'Finished', 'Part 11', 'Queue 5', None, None)
(6, 17, 'Machine 3', 'Started', 'Part 13', 'Queue 3', None, None)
(7, 22, 'Machine 4', 'Finished', 'Part 18', 'Queue 5', None, None)
(8, 22, 'Machine 4', 'Started', 'Part 20', 'Queue 4', None, None)
(9, 29, 'Machine 5', 'Started', 'Part 11', 'Queue 5', None, None)
(10, 30, 'Machine 2', 'Finished', 'Part 23', 'Queue 3', None, None)
(11, 30, 'Machine 2', 'Started', 'Part 24', 'Queue 2', None, None)
(12, 39, 'Machine 5', 'Finished', 'Part 11', 'Queue 1', None, None)
(13, 39, 'Machine 5', 'Started', 'Part 18', 'Queue 5', None, None)
(14, 47, 'Machine 2', 'Finished', 'Part 24', 'Queue 4', None, None)
(15, 47, 'Machine 2', 'Started', 'Part 25', 'Queue 2', None, None)
(16, 49, 'Machine 5', 'Finished', 'Part 18', 'Queue 1', None, None)
(17, 49, 'Machine 1', 'Started', 'Part 26', 'Queue 1', None, None)
(18, 60, 'Machine 4', 'Finished', 'Part 20', 'Queue 5', None, None)
(19, 60, 'Machine 4', 'Started', 'Part 22', 'Queue 4', None, None)
(20, 60, 'Machine 1', 'Finished', 'Part 26', 'Queue 2', None, None)
(21, 60, 'Machine 1', 'Started', 'Part 27', 'Queue 1', None, None)
(22, 64, 'Machine 2', 'Finished', 'Part 25', 'Queue 4', None, None)
(23, 71, 'Machine 1', 'Finished', 'Part 27', 'Queue 2', None, None)
(24, 72, 'Machine 2', 'Started', 'Part 26', 'Queue 2', None, None)
(25, 72, 'Machine 5', 'Started', 'Part 20', 'Queue 5', None, None)
(26, 77, 'Machine 3', 'Finished', 'Part 13', 'Queue 5', None, None)
(27, 77, 'Machine 3', 'Started', 'Part 15', 'Queue 3', None, None)
(28, 82, 'Machine 5', 'Finished', 'Part 20', 'Queue 1', None, None)
(29, 89, 'Machine 2', 'Finished', 'Part 26', 'Queue 3', None, None)
(30, 89, 'Machine 2', 'Started', 'Part 27', 'Queue 2', None, None)
(31, 89, 'Machine 5', 'Started', 'Part 13', 'Queue 5', None, None)
(32, 92, 'Machine 1', 'Started', 'Part 28', 'Queue 1', None, None)
(33, 98, 'Machine 4', 'Finished', 'Part 22', 'Queue 5', None, None)
(34, 98, 'Machine 4', 'Started', 'Part 24', 'Queue 4', None, None)
(35, 99, 'Machine 5', 'Finished', 'Part 13', 'Queue 1', None, None)
(36, 103, 'Machine 1', 'Finished', 'Part 28', 'Queue 2', None, None)
(37, 106, 'Machine 2', 'Finished', 'Part 27', 'Queue 4', None, None)
(38, 109, 'Machine 1', 'Started', 'Part 29', 'Queue 1', None, None)
(39, 110, 'Machine 5', 'Started', 'Part 22', 'Queue 5', None, None)
(40, 115, 'Machine 2', 'Started', 'Part 28', 'Queue 2', None, None)
(41, 120, 'Machine 1', 'Finished', 'Part 29', 'Queue 2', None, None)
(42, 120, 'Machine 5', 'Finished', 'Part 22', 'Queue 1', None, None)
(43, 130, 'Machine 1', 'Started', 'Part 30', 'Queue 1', None, None)
(44, 132, 'Machine 2', 'Finished', 'Part 28', 'Queue 3', None, None)
(45, 132, 'Machine 2', 'Started', 'Part 29', 'Queue 2', None, None)
(46, 136, 'Machine 4', 'Finished', 'Part 24', 'Queue 5', None, None)
(47, 136, 'Machine 4', 'Started', 'Part 25', 'Queue 4', None, None)
(48, 137, 'Machine 3', 'Finished', 'Part 15', 'Queue 5', None, None)
(49, 137, 'Machine 3', 'Started', 'Part 17', 'Queue 3', None, None)
(50, 141, 'Machine 1', 'Finished', 'Part 30', 'Queue 2', None, None)
(51, 148, 'Machine 5', 'Started', 'Part 24', 'Queue 5', None, None)
(52, 149, 'Machine 2', 'Finished', 'Part 29', 'Queue 4', None, None)
(53, 153, 'Machine 2', 'Started', 'Part 30', 'Queue 2', None, None)
(54, 158, 'Machine 5', 'Finished', 'Part 24', 'Queue 1', None, None)
(55, 158, 'Machine 5', 'Started', 'Part 15', 'Queue 5', None, None)
### ============ Simulation Done ============ ###
> Predicting RCT for Part 24...
> RCT for Part 24: 158
____________________________________________
------ RCT Services Results: ------
Part 24: [158, 459, 158]
____________________________________________
 29 March 16:22:43 |Running RCT Checking....
----- RCT Check Results ----
gain_dict: {'Part 24': [-1.9050632911392404, 0.0]}
feeback_dict:  {'Part 24': (True, 1, 0.0)}

29 March 16:22:43 |!!!!!!!!! Optimized Path Found for Part 24 !!!!!!!!!
> Best Path: Path 2
> Gain: 0.000 %
> Path:
|- Conveyor towards Queue 4
 29 March 16:22:43 |Running Feedback Publishing for 'Part 24'....
Predictions done, but not publishing results... Flag to Publish: False
--- Settings of the Prediction ---
|-- Part ID: Part 24
|-- Model Path used: models/5s_determ/1680099755_41.json
sleeping...
waking up!
 29 March 16:22:44 |[External Service] System RCT completed. Next Service (n° 42): 29 March 16:22:46
29 March 16:22:44 |[Internal Service] Starting Synchronization n° 42
--- Model Path being used: models/5s_determ/1680099764_42.json
time_pointers table exists
29 March 16:22:44 |[WARNING][interfaceDB.py/find_line_ID_start_end()] Changed Start Time by force because a initial trace was 'Finished'.
Start Time ID assigned by force using the previous End Time ID as reference
---------- Pointer Status Initial ----------
Start Time: 1680099751
Start Time ID: 146

End Time: 1680099758
End Time ID: 148
-------------------------------------
 29 March 16:22:44 |[interfaceDB.py/update_end_time] Pointer End Time updated from 148 to 149
-------- Printing the traces: --------
(146, None, 'Machine 1', 'Started', 'Part 25', 'Queue 1', '29 March 16:22:31', 1680099751)
(147, None, 'Machine 3', 'Finished', 'Part 11', 'Queue 5', '29 March 16:22:33', 1680099754)
(148, None, 'Machine 3', 'Started', 'Part 13', 'Queue 3', '29 March 16:22:34', 1680099755)
(149, None, 'Machine 2', 'Finished', 'Part 22', 'Queue 4', '29 March 16:22:39', 1680099760)
---------- Pointer Status Updated ----------
Start Time: 1680099751
Start Time ID: 146

End Time: 1680099760
End Time ID: 149
-------------------------------------
parts_zero: []
 29 March 16:22:44 |-----------------------------------------------------------------
 29 March 16:22:44 |Big picture BEFORE Sync
 ------------ ZONE ID: 1 ------------
Parts in Queue: ['Part 25']
Part in Machine: []
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 23', 'Part 24']
Part in Machine: ['Part 22']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 13', 'Part 15', 'Part 17', 'Part 19', 'Part 21']
Part in Machine: ['Part 11']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 20']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 5 ------------
Parts in Queue: []
Part in Machine: []
 29 March 16:22:44 |-----------------------------------------------------------------
--------- Step by Step Sync ---------
 29 March 16:22:44 |Event - machine_name: Machine 1, status: Started, part_id: Part 25, queue_name: Queue 1
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 25']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 23', 'Part 24']
Part in Machine: ['Part 22']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 13', 'Part 15', 'Part 17', 'Part 19', 'Part 21']
Part in Machine: ['Part 11']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 20']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 5 ------------
Parts in Queue: []
Part in Machine: []
 29 March 16:22:44 |Event - machine_name: Machine 3, status: Finished, part_id: Part 11, queue_name: Queue 5
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 25']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 23', 'Part 24']
Part in Machine: ['Part 22']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 13', 'Part 15', 'Part 17', 'Part 19', 'Part 21']
Part in Machine: []
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 20']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 5 ------------
Parts in Queue: ['Part 11']
Part in Machine: []
 29 March 16:22:44 |Event - machine_name: Machine 3, status: Started, part_id: Part 13, queue_name: Queue 3
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 25']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 23', 'Part 24']
Part in Machine: ['Part 22']
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 15', 'Part 17', 'Part 19', 'Part 21']
Part in Machine: ['Part 13']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 20']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 5 ------------
Parts in Queue: ['Part 11']
Part in Machine: []
 29 March 16:22:44 |Event - machine_name: Machine 2, status: Finished, part_id: Part 22, queue_name: Queue 4
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 25']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 23', 'Part 24']
Part in Machine: []
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 15', 'Part 17', 'Part 19', 'Part 21']
Part in Machine: ['Part 13']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 20', 'Part 22']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 5 ------------
Parts in Queue: ['Part 11']
Part in Machine: []
 29 March 16:22:44 |-----------------------------------------------------------------
 29 March 16:22:44 |Big picture AFTER Sync
 ------------ ZONE ID: 1 ------------
Parts in Queue: []
Part in Machine: ['Part 25']
 ------------ ZONE ID: 2 ------------
Parts in Queue: ['Part 23', 'Part 24']
Part in Machine: []
 ------------ ZONE ID: 3 ------------
Parts in Queue: ['Part 15', 'Part 17', 'Part 19', 'Part 21']
Part in Machine: ['Part 13']
 ------------ ZONE ID: 4 ------------
Parts in Queue: ['Part 20', 'Part 22']
Part in Machine: ['Part 18']
 ------------ ZONE ID: 5 ------------
Parts in Queue: ['Part 11']
Part in Machine: []
 29 March 16:22:44 |-----------------------------------------------------------------
29 March 16:22:44 |[Internal Service] System Synchronized. Next Sync (n° 43): 29 March 16:22:47
 29 March 16:22:44 |[External Service] Starting RCT Service (n° 42)
--- Model Path being used: models/5s_determ/1680099764_42.json
digital_database_path: databases/5s_determ/digital_database.db
ID_database_path: databases/5s_determ/ID_database.db
exp_database_path: databases/5s_determ/exp_database.db
 29 March 16:22:44 |Running Path Scenarios Generation....
====== Paths Created ======
---- Path 1 ----
Conveyor towards Queue 3
---- Path 2 ----
Conveyor towards Queue 4
========================
-----  generate_path_scenarios results -----
path_scenarios : [[<dtwinpylib.dtwinpy.components.Conveyor object at 0x000002382BA77D90>], [<dtwinpylib.dtwinpy.components.Conveyor object at 0x000002382BA7F0D0>]]
 29 March 16:22:44 |Getting Parts Making Decisions....
 29 March 16:22:44 |Running Path Simulation....
--- Parts Making Decisions: ---
Part 24
29 March 16:22:44 |------- Part 24 is making a decision... Starting paths simulations -------
====================================== Simulation AS IS for Part 24 ======================================
parts_branch_queue_vect = [('Part 23', None), ('Part 13', None), ('Part 25', None), ('Part 15', None), ('Part 19', None), ('Part 17', None), ('Part 21', None), ('Part 18', None), ('Part 24', None), ('Part 20', None), ('Part 11', None), ('Part 22', None)]
### ============ Simulation Started ============ ###
Time: 0 - [Machine 2] got Part 23 from Queue 2 (capacity= 1)
Time: 0 - [Machine 5] got Part 11 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 2
Time: 2 - [Conveyor towards Queue 2] GOT Part 25
! Using 'alternated' policy to allocate Part 11 to Queue 1
Time: 10 - [Terminator] xxx Part 11 terminated xxx
Time: 10 - [Terminator] Part 26 replaced
Time: 10 - [Conveyor towards Queue 1] GOT Part 26
! Using 'alternated' policy to allocate Part 18 to Queue 5
Time: 13 - [Conveyor towards Queue 5] GOT Part 18
Time: 13 - [Machine 4] got Part 20 from Queue 4 (capacity= 1)
Time: 13 - [Conveyor towards Queue 2] PUT Part 25 in the Queue 2
! Using 'alternated' policy to allocate Part 23 to Queue 3
Time: 17 - [Conveyor towards Queue 3] GOT Part 23
Time: 17 - [Machine 2] got Part 24 from Queue 2 (capacity= 1)
Time: 19 - [Conveyor towards Queue 1] PUT Part 26 in the Queue 1
Time: 20 - [Machine 1] got Part 26 from Queue 1 (capacity= 0)
Time: 24 - [Conveyor towards Queue 5] PUT Part 18 in the Queue 5
Time: 25 - [Machine 5] got Part 18 from Queue 5 (capacity= 0)
! Using 'alternated' policy to allocate Part 26 to Queue 2
Time: 31 - [Conveyor towards Queue 2] GOT Part 26
! Using 'alternated' policy to allocate Part 24 to Queue 4
Time: 34 - [Conveyor towards Queue 4] GOT Part 24
Time: 34 - [Machine 2] got Part 25 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 18 to Queue 1
Time: 35 - [Terminator] xxx Part 18 terminated xxx
Time: 35 - [Terminator] Part 27 replaced
Time: 35 - [Conveyor towards Queue 1] GOT Part 27
Time: 40 - [Conveyor towards Queue 3] PUT Part 23 in the Queue 3
Time: 42 - [Conveyor towards Queue 2] PUT Part 26 in the Queue 2
Time: 44 - [Conveyor towards Queue 1] PUT Part 27 in the Queue 1
Time: 45 - [Machine 1] got Part 27 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 20 to Queue 5
Time: 51 - [Conveyor towards Queue 5] GOT Part 20
Time: 51 - [Machine 4] got Part 22 from Queue 4 (capacity= 0)
! Using 'alternated' policy to allocate Part 25 to Queue 3
Time: 51 - [Conveyor towards Queue 3] GOT Part 25
Time: 51 - [Machine 2] got Part 26 from Queue 2 (capacity= 0)
Time: 54 - [Conveyor towards Queue 4] PUT Part 24 in the Queue 4
! Using 'alternated' policy to allocate Part 13 to Queue 5
Time: 55 - [Conveyor towards Queue 5] GOT Part 13
Time: 55 - [Machine 3] got Part 15 from Queue 3 (capacity= 4)
! Using 'alternated' policy to allocate Part 27 to Queue 2
Time: 56 - [Conveyor towards Queue 2] GOT Part 27
Time: 62 - [Conveyor towards Queue 5] PUT Part 20 in the Queue 5
Time: 63 - [Machine 5] got Part 20 from Queue 5 (capacity= 0)
Time: 66 - [Conveyor towards Queue 5] PUT Part 13 in the Queue 5
Time: 67 - [Conveyor towards Queue 2] PUT Part 27 in the Queue 2
! Using 'alternated' policy to allocate Part 26 to Queue 4
Time: 68 - [Conveyor towards Queue 4] GOT Part 26
Time: 68 - [Machine 2] got Part 27 from Queue 2 (capacity= 0)
! Using 'alternated' policy to allocate Part 20 to Queue 1
Time: 73 - [Terminator] xxx Part 20 terminated xxx
Time: 73 - [Terminator] Part 28 replaced
Time: 73 - [Conveyor towards Queue 1] GOT Part 28
Time: 73 - [Machine 5] got Part 13 from Queue 5 (capacity= 0)
Time: 74 - [Conveyor towards Queue 3] PUT Part 25 in the Queue 3
Time: 82 - [Conveyor towards Queue 1] PUT Part 28 in the Queue 1
! Using 'alternated' policy to allocate Part 13 to Queue 1
Time: 83 - [Terminator] xxx Part 13 terminated xxx
Time: 83 - [Terminator] Part 29 replaced
Time: 83 - [Conveyor towards Queue 1] GOT Part 29
Time: 83 - [Machine 1] got Part 28 from Queue 1 (capacity= 0)
! Using 'alternated' policy to allocate Part 27 to Queue 3
Time: 85 - [Conveyor towards Queue 3] GOT Part 27
Time: 88 - [Conveyor towards Queue 4] PUT Part 26 in the Queue 4
! Using 'alternated' policy to allocate Part 22 to Queue 5
Time: 89 - [Conveyor towards Queue 5] GOT Part 22
Time: 89 - [Machine 4] got Part 24 from Queue 4 (capacity= 1)
Time: 92 - [Conveyor towards Queue 1] PUT Part 29 in the Queue 1
! Using 'alternated' policy to allocate Part 28 to Queue 2
Time: 94 - [Conveyor towards Queue 2] GOT Part 28
Time: 94 - [Machine 1] got Part 29 from Queue 1 (capacity= 0)
Time: 100 - [Conveyor towards Queue 5] PUT Part 22 in the Queue 5
Time: 101 - [Machine 5] got Part 22 from Queue 5 (capacity= 0)
